state,state_code,year,age_group,gender,race,deaths
Tennessee,47,2012,45-54 years,Male,White,100
Tennessee,47,2012,55-64 years,Female,White,41
Tennessee,47,2012,55-64 years,Male,White,41
Tennessee,47,2012,65-74 years,Female,White,10
Tennessee,47,2013,15-24 years,Male,White,40
Tennessee,47,2013,25-34 years,Female,White,51
Tennessee,47,2013,25-34 years,Male,White,81
Tennessee,47,2013,35-44 years,Female,White,75
Tennessee,47,2013,35-44 years,Male,White,109
Tennessee,47,2013,45-54 years,Female,White,106
Tennessee,47,2013,45-54 years,Male,White,91
Tennessee,47,2013,55-64 years,Female,White,74
Tennessee,47,2013,55-64 years,Male,White,51
Tennessee,47,2013,65-74 years,Male,White,12
Tennessee,47,2014,15-24 years,Female,White,11
Tennessee,47,2014,15-24 years,Male,White,36
Tennessee,47,2014,25-34 years,Female,White,58
Tennessee,47,2014,25-34 years,Male,White,128
Tennessee,47,2014,35-44 years,Female,White,84
Tennessee,47,2014,35-44 years,Male,White,117
Tennessee,47,2014,45-54 years,Female,White,111
Tennessee,47,2014,45-54 years,Male,White,140
Tennessee,47,2014,55-64 years,Female,White,61
Tennessee,47,2014,55-64 years,Male,White,56
Tennessee,47,2014,65-74 years,Female,White,11
Texas,48,1999,15-24 years,Male,White,37
Texas,48,1999,25-34 years,Female,White,18
Texas,48,1999,25-34 years,Male,White,59
Texas,48,1999,35-44 years,Female,White,32
Texas,48,1999,35-44 years,Male,White,87
Texas,48,1999,45-54 years,Female,White,22
Texas,48,1999,45-54 years,Male,White,33
Texas,48,1999,55-64 years,Female,White,10
Texas,48,2000,15-24 years,Male,White,39
Texas,48,2000,25-34 years,Female,White,19
Texas,48,2000,25-34 years,Male,White,43
Texas,48,2000,35-44 years,Female,White,39
Texas,48,2000,35-44 years,Male,Black or African American,11
Texas,48,2000,35-44 years,Male,White,87
Texas,48,2000,45-54 years,Female,White,29
Texas,48,2000,45-54 years,Male,White,52
Texas,48,2000,55-64 years,Female,White,14
Texas,48,2001,15-24 years,Female,White,10
Texas,48,2001,15-24 years,Male,White,52
Texas,48,2001,25-34 years,Female,White,26
Texas,48,2001,25-34 years,Male,White,76
Texas,48,2001,35-44 years,Female,White,48
Texas,48,2001,35-44 years,Male,White,126
Texas,48,2001,45-54 years,Female,White,54
Texas,48,2001,45-54 years,Male,Black or African American,10
Texas,48,2001,45-54 years,Male,White,73
Texas,48,2001,55-64 years,Female,White,17
Texas,48,2001,55-64 years,Male,White,14
Texas,48,2002,15-24 years,Female,White,16
Texas,48,2002,15-24 years,Male,White,81
Texas,48,2002,25-34 years,Female,White,40
Texas,48,2002,25-34 years,Male,White,77
Texas,48,2002,35-44 years,Female,White,71
Texas,48,2002,35-44 years,Male,White,156
Texas,48,2002,45-54 years,Female,White,79
Texas,48,2002,45-54 years,Male,Black or African American,16
Texas,48,2002,45-54 years,Male,White,110
Texas,48,2002,55-64 years,Female,White,16
Texas,48,2002,55-64 years,Male,White,13
Texas,48,2003,15-24 years,Female,White,21
Texas,48,2003,15-24 years,Male,White,70
Texas,48,2003,25-34 years,Female,White,44
Texas,48,2003,25-34 years,Male,White,88
Texas,48,2003,35-44 years,Female,White,76
Texas,48,2003,35-44 years,Male,White,157
Texas,48,2003,45-54 years,Female,White,83
Texas,48,2003,45-54 years,Male,White,127
Texas,48,2003,55-64 years,Female,White,28
Texas,48,2003,55-64 years,Male,White,23
Texas,48,2004,15-24 years,Female,White,19
Texas,48,2004,15-24 years,Male,White,86
Texas,48,2004,25-34 years,Female,White,40
Texas,48,2004,25-34 years,Male,White,126
Texas,48,2004,35-44 years,Female,Black or African American,10
Texas,48,2004,35-44 years,Female,White,90
Texas,48,2004,35-44 years,Male,White,119
Texas,48,2004,45-54 years,Female,White,83
Texas,48,2004,45-54 years,Male,Black or African American,15
Texas,48,2004,45-54 years,Male,White,129
Texas,48,2004,55-64 years,Female,White,20
Texas,48,2004,55-64 years,Male,White,22
Texas,48,2005,15-24 years,Female,White,19
Texas,48,2005,15-24 years,Male,White,89
Texas,48,2005,25-34 years,Female,White,36
Texas,48,2005,25-34 years,Male,White,111
Texas,48,2005,35-44 years,Female,White,84
Texas,48,2005,35-44 years,Male,White,155
Texas,48,2005,45-54 years,Female,White,105
Texas,48,2005,45-54 years,Male,Black or African American,10
Texas,48,2005,45-54 years,Male,White,121
Texas,48,2005,55-64 years,Female,White,36
Texas,48,2005,55-64 years,Male,White,38
Texas,48,2005,65-74 years,Female,White,11
Texas,48,2006,15-24 years,Female,White,23
Texas,48,2006,15-24 years,Male,White,126
Texas,48,2006,25-34 years,Female,White,55
Texas,48,2006,25-34 years,Male,White,129
Texas,48,2006,35-44 years,Female,White,98
Texas,48,2006,35-44 years,Male,White,176
Texas,48,2006,45-54 years,Female,Black or African American,12
Texas,48,2006,45-54 years,Female,White,126
Texas,48,2006,45-54 years,Male,Black or African American,19
Texas,48,2006,45-54 years,Male,White,151
Texas,48,2006,55-64 years,Female,White,43
Texas,48,2006,55-64 years,Male,White,43
Texas,48,2007,15-24 years,Female,White,36
Texas,48,2007,15-24 years,Male,White,106
Texas,48,2007,25-34 years,Female,White,53
Texas,48,2007,25-34 years,Male,Black or African American,10
Texas,48,2007,25-34 years,Male,White,148
Texas,48,2007,35-44 years,Female,White,94
Texas,48,2007,35-44 years,Male,White,135
Texas,48,2007,45-54 years,Female,Black or African American,13
Texas,48,2007,45-54 years,Female,White,107
Texas,48,2007,45-54 years,Male,White,152
Texas,48,2007,55-64 years,Female,White,39
Texas,48,2007,55-64 years,Male,White,48
Texas,48,2008,15-24 years,Female,White,22
Texas,48,2008,15-24 years,Male,White,115
Texas,48,2008,25-34 years,Female,White,65
Texas,48,2008,25-34 years,Male,White,139
Texas,48,2008,35-44 years,Female,White,94
Texas,48,2008,35-44 years,Male,White,137
Texas,48,2008,45-54 years,Female,White,90
Texas,48,2008,45-54 years,Male,White,138
Texas,48,2008,55-64 years,Female,White,36
Texas,48,2008,55-64 years,Male,White,50
Texas,48,2008,65-74 years,Female,White,11
Texas,48,2009,15-24 years,Female,White,34
Texas,48,2009,15-24 years,Male,White,116
Texas,48,2009,25-34 years,Female,White,67
Texas,48,2009,25-34 years,Male,Black or African American,13
Texas,48,2009,25-34 years,Male,White,175
Texas,48,2009,35-44 years,Female,White,79
Texas,48,2009,35-44 years,Male,White,158
Texas,48,2009,45-54 years,Female,White,128
Texas,48,2009,45-54 years,Male,White,167
Texas,48,2009,55-64 years,Female,White,46
Texas,48,2009,55-64 years,Male,White,69
Texas,48,2009,65-74 years,Female,White,15
Texas,48,2010,15-24 years,Female,White,43
Texas,48,2010,15-24 years,Male,White,124
Texas,48,2010,25-34 years,Female,White,68
Texas,48,2010,25-34 years,Male,White,151
Texas,48,2010,35-44 years,Female,White,80
Texas,48,2010,35-44 years,Male,White,137
Texas,48,2010,45-54 years,Female,Black or African American,11
Texas,48,2010,45-54 years,Female,White,118
Texas,48,2010,45-54 years,Male,White,159
Texas,48,2010,55-64 years,Female,White,67
Texas,48,2010,55-64 years,Male,White,70
Texas,48,2010,65-74 years,Female,White,15
Texas,48,2010,65-74 years,Male,White,10
Texas,48,2011,15-24 years,Female,White,42
Texas,48,2011,15-24 years,Male,White,164
Texas,48,2011,25-34 years,Female,White,59
Texas,48,2011,25-34 years,Male,Black or African American,11
Texas,48,2011,25-34 years,Male,White,193
Texas,48,2011,35-44 years,Female,White,73
Texas,48,2011,35-44 years,Male,Black or African American,12
Texas,48,2011,35-44 years,Male,White,132
Texas,48,2011,45-54 years,Female,Black or African American,13
Texas,48,2011,45-54 years,Female,White,108
Texas,48,2011,45-54 years,Male,White,143
Texas,48,2011,55-64 years,Female,White,60
Texas,48,2011,55-64 years,Male,White,77
Texas,48,2011,65-74 years,Female,White,11
Texas,48,2012,15-24 years,Female,White,32
Texas,48,2012,15-24 years,Male,White,127
Texas,48,2012,25-34 years,Female,Black or African American,12
Texas,48,2012,25-34 years,Female,White,58
Texas,48,2012,25-34 years,Male,Black or African American,10
Texas,48,2012,25-34 years,Male,White,185
Texas,48,2012,35-44 years,Female,White,64
Texas,48,2012,35-44 years,Male,White,152
Texas,48,2012,45-54 years,Female,White,96
Texas,48,2012,45-54 years,Male,White,156
Texas,48,2012,55-64 years,Female,White,52
Texas,48,2012,55-64 years,Male,Black or African American,17
Texas,48,2012,55-64 years,Male,White,81
Texas,48,2012,65-74 years,Female,White,14
Texas,48,2012,65-74 years,Male,White,14
Texas,48,2013,15-24 years,Female,White,34
Texas,48,2013,15-24 years,Male,White,107
Texas,48,2013,25-34 years,Female,White,72
Texas,48,2013,25-34 years,Male,White,160
Texas,48,2013,35-44 years,Female,White,73
Texas,48,2013,35-44 years,Male,Black or African American,10
Texas,48,2013,35-44 years,Male,White,121
Texas,48,2013,45-54 years,Female,White,96
Texas,48,2013,45-54 years,Male,White,128
Texas,48,2013,55-64 years,Female,White,55
Texas,48,2013,55-64 years,Male,Black or African American,16
Texas,48,2013,55-64 years,Male,White,90
Texas,48,2013,65-74 years,Female,White,20
Texas,48,2013,65-74 years,Male,White,13
Texas,48,2014,15-24 years,Female,White,30
Texas,48,2014,15-24 years,Male,White,99
Texas,48,2014,25-34 years,Female,White,64
Texas,48,2014,25-34 years,Male,White,201
Texas,48,2014,35-44 years,Female,Black or African American,11
Texas,48,2014,35-44 years,Female,White,85
Texas,48,2014,35-44 years,Male,White,135
Texas,48,2014,45-54 years,Female,Black or African American,12
Texas,48,2014,45-54 years,Female,White,102
Texas,48,2014,45-54 years,Male,White,125
Texas,48,2014,55-64 years,Female,White,84
Texas,48,2014,55-64 years,Male,Black or African American,17
Texas,48,2014,55-64 years,Male,White,86
Texas,48,2014,65-74 years,Female,White,17
Texas,48,2014,65-74 years,Male,White,12
Utah,49,1999,25-34 years,Female,White,10
Utah,49,1999,25-34 years,Male,White,18
Utah,49,1999,35-44 years,Male,White,45
Utah,49,1999,45-54 years,Female,White,15
Utah,49,1999,45-54 years,Male,White,24
Utah,49,2000,15-24 years,Male,White,12
Utah,49,2000,25-34 years,Female,White,13
Utah,49,2000,25-34 years,Male,White,29
Utah,49,2000,35-44 years,Female,White,12
Utah,49,2000,35-44 years,Male,White,50
Utah,49,2000,45-54 years,Female,White,12
Utah,49,2000,45-54 years,Male,White,18
Utah,49,2001,25-34 years,Female,White,16
Utah,49,2001,25-34 years,Male,White,14
Utah,49,2001,35-44 years,Female,White,14
Utah,49,2001,35-44 years,Male,White,39
Utah,49,2001,45-54 years,Female,White,15
Utah,49,2001,45-54 years,Male,White,28
Utah,49,2002,15-24 years,Male,White,11
Utah,49,2002,25-34 years,Female,White,15
Utah,49,2002,25-34 years,Male,White,38
Utah,49,2002,35-44 years,Female,White,31
Utah,49,2002,35-44 years,Male,White,37
Utah,49,2002,45-54 years,Female,White,16
Utah,49,2002,45-54 years,Male,White,37
Utah,49,2003,15-24 years,Male,White,31
Utah,49,2003,25-34 years,Female,White,24
Utah,49,2003,25-34 years,Male,White,35
Utah,49,2003,35-44 years,Female,White,31
Utah,49,2003,35-44 years,Male,White,41
Utah,49,2003,45-54 years,Female,White,30
Utah,49,2003,45-54 years,Male,White,32
Utah,49,2004,15-24 years,Male,White,36
Utah,49,2004,25-34 years,Female,White,18
Utah,49,2004,25-34 years,Male,White,43
Utah,49,2004,35-44 years,Female,White,27
Utah,49,2004,35-44 years,Male,White,44
Utah,49,2004,45-54 years,Female,White,27
Utah,49,2004,45-54 years,Male,White,35
Utah,49,2004,55-64 years,Male,White,10
Utah,49,2005,15-24 years,Male,White,41
Utah,49,2005,25-34 years,Female,White,33
Utah,49,2005,25-34 years,Male,White,45
Utah,49,2005,35-44 years,Female,White,38
Utah,49,2005,35-44 years,Male,White,38
Utah,49,2005,45-54 years,Female,White,43
Utah,49,2005,45-54 years,Male,White,41
Utah,49,2005,55-64 years,Female,White,12
Utah,49,2005,55-64 years,Male,White,12
Utah,49,2006,15-24 years,Female,White,16
Utah,49,2006,15-24 years,Male,White,38
Utah,49,2006,25-34 years,Female,White,26
Utah,49,2006,25-34 years,Male,White,55
Utah,49,2006,35-44 years,Female,White,22
Utah,49,2006,35-44 years,Male,White,46
Utah,49,2006,45-54 years,Female,White,36
Utah,49,2006,45-54 years,Male,White,50
Utah,49,2006,55-64 years,Female,White,17
Utah,49,2006,55-64 years,Male,White,13
Utah,49,2007,15-24 years,Female,White,14
Utah,49,2007,15-24 years,Male,White,43
Utah,49,2007,25-34 years,Female,White,27
Utah,49,2007,25-34 years,Male,White,69
Utah,49,2007,35-44 years,Female,White,34
Utah,49,2007,35-44 years,Male,White,48
Utah,49,2007,45-54 years,Female,White,39
Utah,49,2007,45-54 years,Male,White,36
Utah,49,2007,55-64 years,Female,White,15
Utah,49,2007,55-64 years,Male,White,17
Utah,49,2008,15-24 years,Female,White,12
Utah,49,2008,15-24 years,Male,White,30
Utah,49,2008,25-34 years,Female,White,26
Utah,49,2008,25-34 years,Male,White,74
Utah,49,2008,35-44 years,Female,White,23
Utah,49,2008,35-44 years,Male,White,35
Utah,49,2008,45-54 years,Female,White,51
Utah,49,2008,45-54 years,Male,White,60
Utah,49,2008,55-64 years,Female,White,16
Utah,49,2008,55-64 years,Male,White,12
Utah,49,2009,15-24 years,Female,White,12
Utah,49,2009,15-24 years,Male,White,31
Utah,49,2009,25-34 years,Female,White,27
Utah,49,2009,25-34 years,Male,White,77
Utah,49,2009,35-44 years,Female,White,39
Utah,49,2009,35-44 years,Male,White,53
Utah,49,2009,45-54 years,Female,White,45
Utah,49,2009,45-54 years,Male,White,39
Utah,49,2009,55-64 years,Female,White,14
Utah,49,2009,55-64 years,Male,White,14
Utah,49,2010,15-24 years,Male,White,45
Utah,49,2010,25-34 years,Female,White,27
Utah,49,2010,25-34 years,Male,White,67
Utah,49,2010,35-44 years,Female,White,21
Utah,49,2010,35-44 years,Male,White,50
Utah,49,2010,45-54 years,Female,White,49
Utah,49,2010,45-54 years,Male,White,21
Utah,49,2010,55-64 years,Female,White,17
Utah,49,2010,55-64 years,Male,White,16
Utah,49,2011,15-24 years,Female,White,17
Utah,49,2011,15-24 years,Male,White,39
Utah,49,2011,25-34 years,Female,White,35
Utah,49,2011,25-34 years,Male,White,58
Utah,49,2011,35-44 years,Female,White,34
Utah,49,2011,35-44 years,Male,White,51
Utah,49,2011,45-54 years,Female,White,48
Utah,49,2011,45-54 years,Male,White,39
Utah,49,2011,55-64 years,Female,White,24
Utah,49,2011,55-64 years,Male,White,19
Utah,49,2012,15-24 years,Female,White,10
Utah,49,2012,15-24 years,Male,White,28
Utah,49,2012,25-34 years,Female,White,36
Utah,49,2012,25-34 years,Male,White,66
Utah,49,2012,35-44 years,Female,White,35
Utah,49,2012,35-44 years,Male,White,53
Utah,49,2012,45-54 years,Female,White,50
Utah,49,2012,45-54 years,Male,White,67
Utah,49,2012,55-64 years,Female,White,23
Utah,49,2012,55-64 years,Male,White,29
Utah,49,2013,15-24 years,Female,White,14
Utah,49,2013,15-24 years,Male,White,38
Utah,49,2013,25-34 years,Female,White,35
Utah,49,2013,25-34 years,Male,White,84
Utah,49,2013,35-44 years,Female,White,38
Utah,49,2013,35-44 years,Male,White,52
Utah,49,2013,45-54 years,Female,White,45
Utah,49,2013,45-54 years,Male,White,52
Utah,49,2013,55-64 years,Female,White,30
Utah,49,2013,55-64 years,Male,White,25
Utah,49,2014,15-24 years,Male,White,27
Utah,49,2014,25-34 years,Female,White,24
Utah,49,2014,25-34 years,Male,White,87
Utah,49,2014,35-44 years,Female,White,51
Utah,49,2014,35-44 years,Male,White,59
Utah,49,2014,45-54 years,Female,White,58
Utah,49,2014,45-54 years,Male,White,38
Utah,49,2014,55-64 years,Female,White,33
Utah,49,2014,55-64 years,Male,White,33
Vermont,50,2003,35-44 years,Male,White,12
Vermont,50,2003,45-54 years,Male,White,10
Vermont,50,2006,25-34 years,Male,White,11
Vermont,50,2006,35-44 years,Male,White,11
Vermont,50,2007,35-44 years,Female,White,11
Vermont,50,2007,35-44 years,Male,White,10
Vermont,50,2008,45-54 years,Male,White,12
Vermont,50,2011,35-44 years,Male,White,12
Vermont,50,2013,25-34 years,Male,White,12
Vermont,50,2013,35-44 years,Male,White,11
Vermont,50,2013,45-54 years,Male,White,10
Vermont,50,2014,25-34 years,Male,White,12
Vermont,50,2014,35-44 years,Male,White,10
Virginia,51,1999,15-24 years,Male,White,10
Virginia,51,1999,25-34 years,Female,White,11
Virginia,51,1999,25-34 years,Male,Black or African American,10
Virginia,51,1999,25-34 years,Male,White,26
Virginia,51,1999,35-44 years,Female,White,17
Virginia,51,1999,35-44 years,Male,Black or African American,14
Virginia,51,1999,35-44 years,Male,White,52
Virginia,51,1999,45-54 years,Male,Black or African American,11
Virginia,51,1999,45-54 years,Male,White,15
Virginia,51,2000,15-24 years,Male,White,22
Virginia,51,2000,25-34 years,Female,White,10
Virginia,51,2000,25-34 years,Male,Black or African American,10
Virginia,51,2000,25-34 years,Male,White,31
Virginia,51,2000,35-44 years,Female,White,26
Virginia,51,2000,35-44 years,Male,Black or African American,17
Virginia,51,2000,35-44 years,Male,White,65
Virginia,51,2000,45-54 years,Male,Black or African American,16
Virginia,51,2000,45-54 years,Male,White,18
Virginia,51,2001,15-24 years,Male,White,16
Virginia,51,2001,25-34 years,Female,White,10
Virginia,51,2001,25-34 years,Male,White,42
Virginia,51,2001,35-44 years,Female,White,38
Virginia,51,2001,35-44 years,Male,Black or African American,14
Virginia,51,2001,35-44 years,Male,White,77
Virginia,51,2001,45-54 years,Female,White,20
Virginia,51,2001,45-54 years,Male,White,45
Virginia,51,2002,15-24 years,Male,White,31
Virginia,51,2002,25-34 years,Female,White,10
Virginia,51,2002,25-34 years,Male,White,53
Virginia,51,2002,35-44 years,Female,White,35
Virginia,51,2002,35-44 years,Male,White,88
Virginia,51,2002,45-54 years,Female,White,25
Virginia,51,2002,45-54 years,Male,Black or African American,11
Virginia,51,2002,45-54 years,Male,White,45
Virginia,51,2003,15-24 years,Female,White,13
Virginia,51,2003,15-24 years,Male,White,23
Virginia,51,2003,25-34 years,Female,White,16
Virginia,51,2003,25-34 years,Male,Black or African American,10
Virginia,51,2003,25-34 years,Male,White,58
Virginia,51,2003,35-44 years,Female,White,44
Virginia,51,2003,35-44 years,Male,White,66
Virginia,51,2003,45-54 years,Female,White,28
Virginia,51,2003,45-54 years,Male,White,50
Virginia,51,2003,55-64 years,Female,White,10
Virginia,51,2004,15-24 years,Female,White,11
Virginia,51,2004,15-24 years,Male,White,38
Virginia,51,2004,25-34 years,Female,White,22
Virginia,51,2004,25-34 years,Male,White,63
Virginia,51,2004,35-44 years,Female,White,42
Virginia,51,2004,35-44 years,Male,White,66
Virginia,51,2004,45-54 years,Female,White,39
Virginia,51,2004,45-54 years,Male,Black or African American,15
Virginia,51,2004,45-54 years,Male,White,44
Virginia,51,2004,55-64 years,Male,White,12
Virginia,51,2005,15-24 years,Female,White,10
Virginia,51,2005,15-24 years,Male,White,34
Virginia,51,2005,25-34 years,Female,White,22
Virginia,51,2005,25-34 years,Male,White,51
Virginia,51,2005,35-44 years,Female,White,46
Virginia,51,2005,35-44 years,Male,White,66
Virginia,51,2005,45-54 years,Female,White,23
Virginia,51,2005,45-54 years,Male,White,37
Virginia,51,2005,55-64 years,Female,White,20
Virginia,51,2005,55-64 years,Male,White,11
